"TIME","GEO","QUANTILE","INDIC_IL","CURRENCY","Value","Flag and Footnotes"
"2017","Malta","Ninety-sixth percentile","Top cut-off point","Euro","35,216",""
"2017","Malta","Ninety-sixth percentile","Share of national equivalised income","Euro","2.0",""
"2017","Malta","Ninety-seventh percentile","Top cut-off point","Euro","37,224",""
"2017","Malta","Ninety-seventh percentile","Share of national equivalised income","Euro","2.1",""
"2017","Malta","Ninety-eighth percentile","Top cut-off point","Euro","41,805",""
"2017","Malta","Ninety-eighth percentile","Share of national equivalised income","Euro","2.4",""
"2017","Malta","Ninety-ninth percentile","Top cut-off point","Euro","50,824",""
"2017","Malta","Ninety-ninth percentile","Share of national equivalised income","Euro","2.8",""
"2017","Malta","Hundredth percentile","Top cut-off point","Euro",":",""
"2017","Malta","Hundredth percentile","Share of national equivalised income","Euro","3.9",""
"2017","Netherlands","First quartile","Top cut-off point","Euro","17,355",""
"2017","Netherlands","First quartile","Share of national equivalised income","Euro","12.3",""
"2017","Netherlands","Second quartile","Top cut-off point","Euro","23,561",""
"2017","Netherlands","Second quartile","Share of national equivalised income","Euro","19.4",""
"2017","Netherlands","Third quartile","Top cut-off point","Euro","31,648",""
"2017","Netherlands","Third quartile","Share of national equivalised income","Euro","25.9",""
"2017","Netherlands","Fourth quartile","Top cut-off point","Euro",":",""
"2017","Netherlands","Fourth quartile","Share of national equivalised income","Euro","42.4",""
"2017","Netherlands","First quintile","Top cut-off point","Euro","16,091",""
"2017","Netherlands","First quintile","Share of national equivalised income","Euro","9.1",""
"2017","Netherlands","Second quintile","Top cut-off point","Euro","21,086",""
"2017","Netherlands","Second quintile","Share of national equivalised income","Euro","14.1",""
"2017","Netherlands","Third quintile","Top cut-off point","Euro","26,373",""
"2017","Netherlands","Third quintile","Share of national equivalised income","Euro","17.9",""
"2017","Netherlands","Fourth quintile","Top cut-off point","Euro","33,996",""
"2017","Netherlands","Fourth quintile","Share of national equivalised income","Euro","22.7",""
"2017","Netherlands","Fifth quintile","Top cut-off point","Euro",":",""
"2017","Netherlands","Fifth quintile","Share of national equivalised income","Euro","36.2",""
"2017","Netherlands","First decile","Top cut-off point","Euro","13,205",""
"2017","Netherlands","First decile","Share of national equivalised income","Euro","3.5",""
"2017","Netherlands","Second decile","Top cut-off point","Euro","16,091",""
"2017","Netherlands","Second decile","Share of national equivalised income","Euro","5.6",""
"2017","Netherlands","Third decile","Top cut-off point","Euro","18,510",""
"2017","Netherlands","Third decile","Share of national equivalised income","Euro","6.6",""
"2017","Netherlands","Fourth decile","Top cut-off point","Euro","21,086",""
"2017","Netherlands","Fourth decile","Share of national equivalised income","Euro","7.5",""
"2017","Netherlands","Fifth decile","Top cut-off point","Euro","23,561",""
"2017","Netherlands","Fifth decile","Share of national equivalised income","Euro","8.5",""
"2017","Netherlands","Sixth decile","Top cut-off point","Euro","26,373",""
"2017","Netherlands","Sixth decile","Share of national equivalised income","Euro","9.5",""
"2017","Netherlands","Seventh decile","Top cut-off point","Euro","29,691",""
"2017","Netherlands","Seventh decile","Share of national equivalised income","Euro","10.6",""
"2017","Netherlands","Eighth decile","Top cut-off point","Euro","33,996",""
"2017","Netherlands","Eighth decile","Share of national equivalised income","Euro","12.0",""
"2017","Netherlands","Ninth decile","Top cut-off point","Euro","41,377",""
"2017","Netherlands","Ninth decile","Share of national equivalised income","Euro","14.2",""
"2017","Netherlands","Tenth decile","Top cut-off point","Euro",":",""
"2017","Netherlands","Tenth decile","Share of national equivalised income","Euro","22.0",""
"2017","Netherlands","First percentile","Top cut-off point","Euro","4,050",""
"2017","Netherlands","First percentile","Share of national equivalised income","Euro","0.0",""
"2017","Netherlands","Second percentile","Top cut-off point","Euro","6,968",""
"2017","Netherlands","Second percentile","Share of national equivalised income","Euro","0.2",""
"2017","Netherlands","Third percentile","Top cut-off point","Euro","8,749",""
"2017","Netherlands","Third percentile","Share of national equivalised income","Euro","0.3",""
"2017","Netherlands","Fourth percentile","Top cut-off point","Euro","9,798",""
"2017","Netherlands","Fourth percentile","Share of national equivalised income","Euro","0.4",""
"2017","Netherlands","Fifth percentile","Top cut-off point","Euro","10,648",""
"2017","Netherlands","Fifth percentile","Share of national equivalised income","Euro","0.4",""
"2017","Netherlands","Ninety-fifth percentile","Top cut-off point","Euro","49,965",""
"2017","Netherlands","Ninety-fifth percentile","Share of national equivalised income","Euro","1.9",""
"2017","Netherlands","Ninety-sixth percentile","Top cut-off point","Euro","53,272",""
"2017","Netherlands","Ninety-sixth percentile","Share of national equivalised income","Euro","2.0",""
"2017","Netherlands","Ninety-seventh percentile","Top cut-off point","Euro","58,117",""
"2017","Netherlands","Ninety-seventh percentile","Share of national equivalised income","Euro","2.1",""
"2017","Netherlands","Ninety-eighth percentile","Top cut-off point","Euro","67,561",""
"2017","Netherlands","Ninety-eighth percentile","Share of national equivalised income","Euro","2.4",""
"2017","Netherlands","Ninety-ninth percentile","Top cut-off point","Euro","80,132",""
"2017","Netherlands","Ninety-ninth percentile","Share of national equivalised income","Euro","2.7",""
"2017","Netherlands","Hundredth percentile","Top cut-off point","Euro",":",""
"2017","Netherlands","Hundredth percentile","Share of national equivalised income","Euro","4.3",""
"2017","Austria","First quartile","Top cut-off point","Euro","18,236",""
"2017","Austria","First quartile","Share of national equivalised income","Euro","11.7",""
"2017","Austria","Second quartile","Top cut-off point","Euro","24,752",""
"2017","Austria","Second quartile","Share of national equivalised income","Euro","19.4",""
"2017","Austria","Third quartile","Top cut-off point","Euro","33,170",""
"2017","Austria","Third quartile","Share of national equivalised income","Euro","26.0",""
"2017","Austria","Fourth quartile","Top cut-off point","Euro",":",""
"2017","Austria","Fourth quartile","Share of national equivalised income","Euro","42.8",""
"2017","Austria","First quintile","Top cut-off point","Euro","16,820",""
"2017","Austria","First quintile","Share of national equivalised income","Euro","8.5",""
"2017","Austria","Second quintile","Top cut-off point","Euro","22,354",""
"2017","Austria","Second quintile","Share of national equivalised income","Euro","14.2",""
"2017","Austria","Third quintile","Top cut-off point","Euro","27,708",""
"2017","Austria","Third quintile","Share of national equivalised income","Euro","18.0",""
"2017","Austria","Fourth quintile","Top cut-off point","Euro","35,784",""
"2017","Austria","Fourth quintile","Share of national equivalised income","Euro","22.7",""
"2017","Austria","Fifth quintile","Top cut-off point","Euro",":",""
"2017","Austria","Fifth quintile","Share of national equivalised income","Euro","36.6",""
"2017","Austria","First decile","Top cut-off point","Euro","13,131",""
"2017","Austria","First decile","Share of national equivalised income","Euro","3.1",""
"2017","Austria","Second decile","Top cut-off point","Euro","16,820",""
"2017","Austria","Second decile","Share of national equivalised income","Euro","5.4",""
"2017","Austria","Third decile","Top cut-off point","Euro","19,639",""
"2017","Austria","Third decile","Share of national equivalised income","Euro","6.6",""
"2017","Austria","Fourth decile","Top cut-off point","Euro","22,354",""
"2017","Austria","Fourth decile","Share of national equivalised income","Euro","7.6",""
"2017","Austria","Fifth decile","Top cut-off point","Euro","24,752",""
"2017","Austria","Fifth decile","Share of national equivalised income","Euro","8.4",""
"2017","Austria","Sixth decile","Top cut-off point","Euro","27,708",""
"2017","Austria","Sixth decile","Share of national equivalised income","Euro","9.6",""
"2017","Austria","Seventh decile","Top cut-off point","Euro","31,341",""
"2017","Austria","Seventh decile","Share of national equivalised income","Euro","10.7",""
"2017","Austria","Eighth decile","Top cut-off point","Euro","35,784",""
"2017","Austria","Eighth decile","Share of national equivalised income","Euro","12.1",""
"2017","Austria","Ninth decile","Top cut-off point","Euro","43,574",""
"2017","Austria","Ninth decile","Share of national equivalised income","Euro","14.2",""
"2017","Austria","Tenth decile","Top cut-off point","Euro",":",""
"2017","Austria","Tenth decile","Share of national equivalised income","Euro","22.4",""
"2017","Austria","First percentile","Top cut-off point","Euro","2,269",""
"2017","Austria","First percentile","Share of national equivalised income","Euro","0.0",""
"2017","Austria","Second percentile","Top cut-off point","Euro","4,941",""
"2017","Austria","Second percentile","Share of national equivalised income","Euro","0.1",""
"2017","Austria","Third percentile","Top cut-off point","Euro","7,024",""
"2017","Austria","Third percentile","Share of national equivalised income","Euro","0.2",""
"2017","Austria","Fourth percentile","Top cut-off point","Euro","8,605",""
"2017","Austria","Fourth percentile","Share of national equivalised income","Euro","0.3",""
"2017","Austria","Fifth percentile","Top cut-off point","Euro","9,826",""
"2017","Austria","Fifth percentile","Share of national equivalised income","Euro","0.3",""
"2017","Austria","Ninety-fifth percentile","Top cut-off point","Euro","52,655",""
"2017","Austria","Ninety-fifth percentile","Share of national equivalised income","Euro","1.9",""
"2017","Austria","Ninety-sixth percentile","Top cut-off point","Euro","56,723",""
"2017","Austria","Ninety-sixth percentile","Share of national equivalised income","Euro","2.0",""
"2017","Austria","Ninety-seventh percentile","Top cut-off point","Euro","62,409",""
"2017","Austria","Ninety-seventh percentile","Share of national equivalised income","Euro","2.2",""
"2017","Austria","Ninety-eighth percentile","Top cut-off point","Euro","70,950",""
"2017","Austria","Ninety-eighth percentile","Share of national equivalised income","Euro","2.4",""
"2017","Austria","Ninety-ninth percentile","Top cut-off point","Euro","83,135",""
"2017","Austria","Ninety-ninth percentile","Share of national equivalised income","Euro","2.7",""
"2017","Austria","Hundredth percentile","Top cut-off point","Euro",":",""
"2017","Austria","Hundredth percentile","Share of national equivalised income","Euro","4.5",""
"2017","Poland","First quartile","Top cut-off point","Euro","4,377",""
"2017","Poland","First quartile","Share of national equivalised income","Euro","11.4",""
"2017","Poland","Second quartile","Top cut-off point","Euro","5,945",""
"2017","Poland","Second quartile","Share of national equivalised income","Euro","19.0",""
"2017","Poland","Third quartile","Top cut-off point","Euro","8,182",""
"2017","Poland","Third quartile","Share of national equivalised income","Euro","25.4",""
"2017","Poland","Fourth quartile","Top cut-off point","Euro",":",""
"2017","Poland","Fourth quartile","Share of national equivalised income","Euro","44.2",""
"2017","Poland","First quintile","Top cut-off point","Euro","3,950",""
"2017","Poland","First quintile","Share of national equivalised income","Euro","8.3",""
"2017","Poland","Second quintile","Top cut-off point","Euro","5,320",""
"2017","Poland","Second quintile","Share of national equivalised income","Euro","13.8",""
"2017","Poland","Third quintile","Top cut-off point","Euro","6,684",""
"2017","Poland","Third quintile","Share of national equivalised income","Euro","17.6",""
"2017","Poland","Fourth quintile","Top cut-off point","Euro","8,961",""
"2017","Poland","Fourth quintile","Share of national equivalised income","Euro","22.5",""
"2017","Poland","Fifth quintile","Top cut-off point","Euro",":",""
"2017","Poland","Fifth quintile","Share of national equivalised income","Euro","37.9",""
"2017","Poland","First decile","Top cut-off point","Euro","3,042",""
"2017","Poland","First decile","Share of national equivalised income","Euro","3.1",""
"2017","Poland","Second decile","Top cut-off point","Euro","3,950",""
"2017","Poland","Second decile","Share of national equivalised income","Euro","5.2",""
